Date,total_conso,tmin,tmax,tmoy,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Bretagne,Centre-Val de Loire,Grand Est,Hauts-de-France,Normandie,Nouvelle-Aquitaine,Occitanie,Pays de la Loire,Provence-Alpes-Côte d'Azur,Île-de-France
2020-06-25,129113.0,18.55,32.3,25.42,0,0,0,0,0,0,0,0,0,1,0,0
2020-06-25,106903.0,16.73,28.9,22.81,0,0,1,0,0,0,0,0,0,0,0,0
2020-06-25,201906.0,17.93,30.18,24.06,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-25,185859.0,17.09,30.88,23.99,0,0,0,0,0,0,0,0,1,0,0,0
2020-06-25,324856.0,16.16,31.63,23.9,1,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,191799.0,16.53,29.22,22.88,0,0,0,0,0,0,0,0,0,0,1,0
2020-06-26,321975.0,20.2,31.22,25.71,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-26,88227.0,19.12,30.28,24.7,0,0,0,1,0,0,0,0,0,0,0,0
2020-06-26,93423.0,18.18,28.62,23.4,0,1,0,0,0,0,0,0,0,0,0,0
2020-06-26,123048.0,17.12,26.26,21.69,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-26,236010.0,17.2,27.9,22.55,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-26,224604.0,15.91,28.92,22.42,0,0,0,0,1,0,0,0,0,0,0,0
2020-06-26,124674.0,18.2,23.6,20.9,0,0,0,0,0,0,0,0,0,1,0,0
2020-06-26,102965.0,15.35,20.0,17.67,0,0,1,0,0,0,0,0,0,0,0,0
2020-06-26,193489.0,17.75,25.2,21.48,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-26,180619.0,18.05,28.96,23.5,0,0,0,0,0,0,0,0,1,0,0,0
2020-06-26,315708.0,17.41,29.73,23.57,1,0,0,0,0,0,0,0,0,0,0,0
2020-06-26,191728.0,16.17,29.05,22.61,0,0,0,0,0,0,0,0,0,0,1,0
2020-06-27,280752.0,17.58,23.04,20.31,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-27,73705.0,16.08,24.65,20.37,0,0,0,1,0,0,0,0,0,0,0,0
2020-06-27,83167.0,17.73,27.92,22.82,0,1,0,0,0,0,0,0,0,0,0,0
2020-06-27,107240.0,14.98,22.34,18.66,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-27,208500.0,16.22,23.02,19.62,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-27,192896.0,16.86,27.19,22.02,0,0,0,0,1,0,0,0,0,0,0,0
2020-06-27,103688.0,15.25,22.8,19.02,0,0,0,0,0,0,0,0,0,1,0,0
2020-06-27,85986.0,14.58,19.27,16.92,0,0,1,0,0,0,0,0,0,0,0,0
2020-06-27,176653.0,16.01,25.1,20.56,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-27,173808.0,16.88,28.22,22.55,0,0,0,0,0,0,0,0,1,0,0,0
2020-06-27,294523.0,17.15,29.39,23.27,1,0,0,0,0,0,0,0,0,0,0,0
2020-06-27,182375.0,17.3,29.0,23.15,0,0,0,0,0,0,0,0,0,0,1,0
2020-06-28,264321.0,15.56,23.12,19.34,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-28,68125.0,14.73,20.53,17.63,0,0,0,1,0,0,0,0,0,0,0,0
2020-06-28,71361.0,16.2,23.8,20.0,0,1,0,0,0,0,0,0,0,0,0,0
2020-06-28,101850.0,13.44,21.54,17.49,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-28,199322.0,13.92,21.38,17.65,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-28,182881.0,15.86,22.41,19.14,0,0,0,0,1,0,0,0,0,0,0,0
2020-06-28,95194.0,14.2,20.15,17.18,0,0,0,0,0,0,0,0,0,1,0,0
2020-06-28,80552.0,12.23,20.0,16.11,0,0,1,0,0,0,0,0,0,0,0,0
2020-06-28,170792.0,16.83,22.14,19.48,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-28,172377.0,18.57,28.37,23.47,0,0,0,0,0,0,0,0,1,0,0,0
2020-06-28,287921.0,16.99,27.89,22.44,1,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,178420.0,16.87,30.25,23.56,0,0,0,0,0,0,0,0,0,0,1,0
2020-06-29,299384.0,14.1,22.64,18.37,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-29,81608.0,14.33,21.67,18.0,0,0,0,1,0,0,0,0,0,0,0,0
2020-06-29,91618.0,15.3,23.85,19.58,0,1,0,0,0,0,0,0,0,0,0,0
2020-06-29,119045.0,11.06,19.9,15.48,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-29,227173.0,12.32,19.52,15.92,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-29,208263.0,14.12,23.09,18.61,0,0,0,0,1,0,0,0,0,0,0,0
2020-06-29,121070.0,11.8,21.1,16.45,0,0,0,0,0,0,0,0,0,1,0,0
2020-06-29,99732.0,10.82,19.1,14.96,0,0,1,0,0,0,0,0,0,0,0,0
2020-06-29,193370.0,15.72,22.2,18.96,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-29,182385.0,18.97,25.03,22.0,0,0,0,0,0,0,0,0,1,0,0,0
2020-06-29,316810.0,16.52,26.35,21.43,1,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,198015.0,19.63,31.95,25.79,0,0,0,0,0,0,0,0,0,0,1,0
2020-06-30,301761.0,14.52,22.32,18.42,0,0,0,0,0,0,0,0,0,0,0,1
2020-06-30,86175.0,13.0,21.63,17.32,0,0,0,1,0,0,0,0,0,0,0,0
2020-06-30,93892.0,11.67,25.75,18.71,0,1,0,0,0,0,0,0,0,0,0,0
2020-06-30,122771.0,12.34,22.04,17.19,0,0,0,0,0,0,1,0,0,0,0,0
2020-06-30,231315.0,11.5,20.34,15.92,0,0,0,0,0,1,0,0,0,0,0,0
2020-06-30,216597.0,11.48,23.61,17.54,0,0,0,0,1,0,0,0,0,0,0,0
2020-06-30,127536.0,14.35,22.1,18.23,0,0,0,0,0,0,0,0,0,1,0,0
2020-06-30,104941.0,14.27,20.05,17.16,0,0,1,0,0,0,0,0,0,0,0,0
2020-06-30,199778.0,12.56,24.85,18.7,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-30,179586.0,15.58,28.9,22.24,0,0,0,0,0,0,0,0,1,0,0,0
2020-06-30,325564.0,12.02,28.29,20.15,1,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,197838.0,18.62,30.1,24.36,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-01,305327.0,17.54,23.68,20.61,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-01,88441.0,14.78,24.83,19.81,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-01,96186.0,13.73,28.47,21.1,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-01,123688.0,15.64,21.88,18.76,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-01,235668.0,15.68,20.36,18.02,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-01,218745.0,13.74,27.32,20.53,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-01,128763.0,17.75,22.85,20.3,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-01,105288.0,14.85,19.9,17.38,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-01,201285.0,16.19,23.39,19.79,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-01,183214.0,18.07,27.57,22.82,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-01,330834.0,15.15,30.05,22.6,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,198756.0,18.58,29.48,24.03,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-02,300383.0,14.2,22.32,18.26,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-02,86681.0,14.38,22.35,18.37,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-02,100193.0,17.12,23.85,20.48,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-02,123976.0,13.1,20.0,16.55,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-02,234792.0,14.38,19.84,17.11,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-02,214777.0,16.2,23.02,19.61,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-02,128744.0,13.9,22.15,18.02,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-02,105362.0,11.0,18.85,14.92,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-02,202467.0,16.05,21.14,18.6,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-02,181519.0,18.23,24.79,21.51,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-02,323129.0,17.18,25.78,21.48,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-02,201903.0,18.77,30.08,24.42,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-03,296977.0,12.12,23.0,17.56,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-03,84800.0,11.7,23.22,17.46,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-03,98182.0,13.35,24.08,18.72,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-03,121632.0,11.06,21.4,16.23,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-03,231932.0,11.78,20.9,16.34,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-03,213293.0,11.05,23.46,17.26,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-03,126356.0,11.95,22.55,17.25,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-03,103331.0,9.68,20.1,14.89,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-03,198842.0,11.75,22.36,17.06,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-03,177110.0,14.43,24.12,19.27,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-03,316061.0,13.41,22.69,18.05,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-03,196345.0,18.05,27.1,22.58,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-04,267637.0,13.6,23.64,18.62,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-04,76404.0,11.38,23.93,17.66,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-04,77254.0,10.97,26.12,18.54,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-04,110118.0,13.86,20.32,17.09,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-04,214179.0,13.48,20.22,16.85,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-04,195264.0,10.42,25.5,17.96,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-04,106301.0,13.25,20.65,16.95,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-04,89368.0,14.88,19.48,17.18,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-04,179312.0,11.11,24.09,17.6,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-04,180091.0,13.65,27.0,20.33,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-04,293459.0,11.05,26.03,18.54,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-04,185112.0,16.67,29.1,22.88,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-05,260248.0,17.98,24.92,21.45,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-05,71835.0,17.18,27.12,22.15,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-05,70418.0,17.98,28.4,23.19,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-05,103763.0,16.52,21.14,18.83,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-05,206895.0,16.86,21.6,19.23,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-05,183790.0,18.58,26.79,22.68,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-05,97691.0,16.95,23.5,20.22,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-05,83073.0,15.9,20.82,18.36,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-05,171994.0,15.17,26.06,20.62,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-05,179335.0,16.09,30.75,23.42,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-05,293136.0,14.34,29.04,21.69,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,181496.0,18.68,31.27,24.98,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-06,294814.0,11.3,22.24,16.77,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-06,84572.0,12.18,23.25,17.72,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-06,90877.0,15.98,23.13,19.56,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-06,120124.0,10.54,19.6,15.07,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-06,228542.0,11.58,19.4,15.49,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-06,213072.0,12.54,21.74,17.14,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-06,124729.0,10.5,23.0,16.75,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-06,101849.0,9.95,19.9,14.92,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-06,198270.0,15.74,23.1,19.42,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-06,190968.0,18.76,26.81,22.79,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-06,316669.0,16.22,24.8,20.51,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-06,199522.0,20.58,30.92,25.75,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-07,302280.0,9.7,25.02,17.36,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-07,88150.0,7.68,25.22,16.45,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-07,95429.0,8.4,25.12,16.76,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-07,125542.0,7.88,22.26,15.07,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-07,232280.0,9.02,21.82,15.42,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-07,226335.0,7.42,23.75,15.59,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-07,129837.0,8.8,24.7,16.75,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-07,105287.0,7.85,20.27,14.06,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-07,206630.0,11.31,25.16,18.24,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-07,189468.0,13.84,27.77,20.8,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-07,316477.0,9.79,25.19,17.49,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-07,196128.0,17.7,30.2,23.95,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-08,308367.0,12.62,28.04,20.33,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-08,89456.0,9.87,28.92,19.39,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-08,98619.0,10.32,29.25,19.78,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-08,125663.0,11.16,22.92,17.04,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-08,235086.0,12.5,19.32,15.91,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-08,224480.0,9.74,26.49,18.11,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-08,131427.0,10.85,28.05,19.45,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-08,105952.0,10.68,23.4,17.04,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-08,213278.0,12.77,29.35,21.06,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-08,192102.0,13.54,30.95,22.25,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-08,316769.0,10.32,29.12,19.72,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,196769.0,16.98,29.9,23.44,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-09,310447.0,15.58,31.6,23.59,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-09,91545.0,12.67,32.32,22.49,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-09,102156.0,13.6,32.68,23.14,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-09,126243.0,13.96,27.0,20.48,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-09,238078.0,15.36,25.46,20.41,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-09,228195.0,13.75,30.9,22.32,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-09,133371.0,13.35,28.65,21.0,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-09,106945.0,14.18,22.4,18.29,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-09,217212.0,15.92,29.59,22.76,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-09,193042.0,15.32,32.16,23.74,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-09,325521.0,12.55,33.65,23.1,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-09,198888.0,16.28,31.33,23.81,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-10,298627.0,16.6,23.4,20.0,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-10,87282.0,16.02,23.38,19.7,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-10,99126.0,17.92,26.82,22.37,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-10,122630.0,14.26,20.2,17.23,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-10,235567.0,14.92,20.4,17.66,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-10,224585.0,16.31,24.78,20.54,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-10,128733.0,16.1,24.0,20.05,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-10,104384.0,12.9,20.72,16.81,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-10,208681.0,17.19,23.94,20.56,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-10,198527.0,18.63,28.65,23.64,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-10,321706.0,16.11,30.45,23.28,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-10,202906.0,17.68,31.93,24.81,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-11,265378.0,10.5,23.78,17.14,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-11,74700.0,8.65,24.73,16.69,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-11,86628.0,13.28,24.68,18.98,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-11,109252.0,8.56,20.96,14.76,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-11,209492.0,9.0,21.0,15.0,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-11,188603.0,11.44,23.55,17.49,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-11,106646.0,9.25,24.85,17.05,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-11,88477.0,8.15,21.35,14.75,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-11,188777.0,14.55,25.85,20.2,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-11,192689.0,18.11,28.12,23.11,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-11,280523.0,15.68,25.0,20.34,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-11,192227.0,20.12,29.73,24.92,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-12,250057.0,11.18,25.4,18.29,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-12,70239.0,9.93,26.83,18.38,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-12,79293.0,10.62,27.35,18.98,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-12,103242.0,9.0,22.74,15.87,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-12,198227.0,9.0,22.86,15.93,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-12,175145.0,8.69,25.86,17.27,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-12,97522.0,12.6,26.25,19.42,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-12,80953.0,10.25,23.18,16.71,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-12,178459.0,13.38,27.78,20.58,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-12,185630.0,14.71,29.15,21.93,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-12,269185.0,10.04,27.85,18.95,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,185612.0,17.78,30.52,24.15,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-13,279748.0,13.22,27.38,20.3,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-13,79103.0,11.93,27.82,19.88,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-13,90326.0,11.7,28.03,19.87,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-13,113685.0,10.12,24.08,17.1,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-13,217217.0,10.68,24.36,17.52,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-13,195486.0,10.35,27.5,18.92,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-13,115219.0,13.0,27.55,20.27,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-13,96258.0,9.17,23.4,16.29,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-13,195008.0,14.84,27.83,21.34,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-13,185935.0,17.03,29.94,23.48,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-13,285113.0,11.55,28.23,19.89,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-13,196133.0,19.25,29.1,24.18,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-14,264148.0,14.8,22.96,18.88,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-14,74970.0,12.52,26.02,19.27,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-14,90700.0,12.63,27.98,20.31,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-14,106829.0,12.48,21.22,16.85,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-14,206677.0,13.24,20.4,16.82,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-14,180117.0,11.68,26.25,18.96,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-14,105240.0,12.35,24.55,18.45,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-14,86620.0,13.52,20.4,16.96,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-14,183890.0,14.58,25.83,20.21,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-14,174832.0,16.06,28.15,22.11,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-14,270035.0,11.54,27.36,19.45,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-14,188605.0,15.83,28.95,22.39,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-15,291553.0,15.44,22.44,18.94,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-15,85047.0,14.8,21.52,18.16,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-15,105540.0,15.68,19.92,17.8,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-15,121155.0,13.72,19.9,16.81,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-15,229435.0,14.02,20.34,17.18,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-15,208252.0,14.76,21.09,17.92,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-15,127783.0,14.35,22.5,18.42,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-15,102917.0,12.98,20.48,16.73,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-15,207417.0,15.61,22.23,18.92,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-15,187732.0,17.11,24.0,20.55,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-15,310708.0,14.36,22.01,18.19,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-15,196259.0,15.8,27.95,21.88,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-16,292783.0,15.44,21.1,18.27,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-16,86256.0,15.72,20.7,18.21,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-16,107595.0,14.67,19.92,17.29,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-16,123941.0,14.24,21.5,17.87,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-16,234197.0,15.08,19.36,17.22,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-16,213415.0,14.75,18.77,16.76,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-16,131705.0,14.35,23.5,18.92,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-16,106283.0,12.75,22.28,17.51,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-16,213626.0,14.76,22.2,18.48,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-16,189190.0,15.35,23.88,19.61,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-16,315180.0,14.43,22.71,18.57,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-16,198782.0,17.08,28.18,22.63,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-17,292366.0,15.68,26.66,21.17,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-17,86515.0,14.95,26.25,20.6,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-17,106321.0,15.43,23.08,19.26,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-17,123461.0,13.04,25.5,19.27,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-17,235099.0,15.64,25.76,20.7,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-17,211597.0,14.19,23.3,18.74,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-17,131380.0,13.45,28.55,21.0,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-17,105968.0,12.92,21.92,17.42,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-17,214025.0,15.0,25.76,20.38,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-17,190714.0,17.27,25.68,21.48,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-17,310581.0,15.48,22.26,18.87,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-17,199321.0,17.87,28.55,23.21,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-18,270014.0,14.42,29.26,21.84,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-18,76642.0,12.12,29.95,21.03,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-18,84841.0,11.8,27.75,19.78,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-18,109613.0,12.3,25.14,18.72,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-18,211168.0,13.34,24.48,18.91,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-18,192053.0,11.44,27.72,19.58,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-18,108521.0,14.4,29.9,22.15,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-18,90058.0,13.2,23.35,18.27,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-18,196056.0,13.77,29.56,21.66,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-18,184887.0,15.51,30.46,22.99,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-18,282487.0,11.82,27.67,19.75,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-18,188960.0,18.15,28.85,23.5,0,0,0,0,0,0,0,0,0,0,1,0
2020-07-19,261383.0,14.14,30.8,22.47,0,0,0,0,0,0,0,0,0,0,0,1
2020-07-19,72592.0,12.4,32.05,22.22,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-19,79536.0,12.53,30.5,21.52,0,1,0,0,0,0,0,0,0,0,0,0
2020-07-19,103965.0,10.36,25.96,18.16,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-19,195358.0,10.98,24.5,17.74,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-19,174332.0,11.31,29.86,20.59,0,0,0,0,1,0,0,0,0,0,0,0
